date,amount,category,entity,currency,gl_code,cost_center,source_file
2024-02-01,667.67,SaaS,DOCUSIGN,USD,GL-1385,CC-54,mock_enterprise_spend.csv
2024-02-01,4297.98,Office Supplies,WBMASON,USD,GL-5500,CC-50,mock_enterprise_spend.csv
2024-02-02,25258.64,Legal,LATHAM & WATKINS,USD,GL-6951,CC-49,mock_enterprise_spend.csv
2024-02-02,7770.58,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-4912,CC-36,mock_enterprise_spend.csv
2024-02-02,8883.14,Payroll,ADP,USD,GL-2354,CC-95,mock_enterprise_spend.csv
2024-02-02,23066.0,Legal,COOLEY,USD,GL-6817,CC-12,mock_enterprise_spend.csv
2024-02-02,23326.83,Marketing,GOOGLE ADS,USD,GL-3676,CC-30,mock_enterprise_spend.csv
2024-02-02,2116.1,Travel & Expenses,MARRIOTT,USD,GL-5305,CC-15,mock_enterprise_spend.csv
2024-02-02,14009.32,Marketing,MAILCHIMP,USD,GL-6853,CC-95,mock_enterprise_spend.csv
2024-02-02,46431.71,Marketing,LINKEDIN ADS,USD,GL-4925,CC-56,mock_enterprise_spend.csv
2024-02-02,3074.95,SaaS,ZENDESK,USD,GL-3483,CC-23,mock_enterprise_spend.csv
2024-02-03,966.64,Cloud Infrastructure,AZURE,USD,GL-4186,CC-63,mock_enterprise_spend.csv
2024-02-03,9811.55,Cloud Infrastructure,DATADOG,USD,GL-3882,CC-46,mock_enterprise_spend.csv
2024-02-03,4546.83,Office Supplies,STAPLES,USD,GL-6629,CC-38,mock_enterprise_spend.csv
2024-02-03,7089.09,Cloud Infrastructure,AWS,USD,GL-1447,CC-95,mock_enterprise_spend.csv
2024-02-03,8903.43,SaaS,DOCUSIGN,USD,GL-1898,CC-75,mock_enterprise_spend.csv
2024-02-04,28696.83,Professional Services,MCKINSEY,USD,GL-7189,CC-55,mock_enterprise_spend.csv
2024-02-04,3498.42,Travel & Expenses,LYFT,USD,GL-2605,CC-67,mock_enterprise_spend.csv
2024-02-04,41298.7,Marketing,LINKEDIN ADS,USD,GL-4547,CC-13,mock_enterprise_spend.csv
2024-02-05,1265.51,SaaS,SLACK,USD,GL-9462,CC-49,mock_enterprise_spend.csv
2024-02-05,11924.49,SaaS,SALESFORCE,USD,GL-5714,CC-56,mock_enterprise_spend.csv
2024-02-05,153905.58,Payroll,GUSTO,USD,GL-7313,CC-27,mock_enterprise_spend.csv
2024-02-06,4138.36,Travel & Expenses,AMERICAN AIRLINES,USD,GL-9378,CC-34,mock_enterprise_spend.csv
2024-02-06,9844.56,SaaS,HUBSPOT,USD,GL-1271,CC-68,mock_enterprise_spend.csv
2024-02-06,8558.43,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-1769,CC-25,mock_enterprise_spend.csv
2024-02-07,8455.6,Cloud Infrastructure,AWS,USD,GL-2701,CC-75,mock_enterprise_spend.csv
2024-02-07,2850.44,Travel & Expenses,UBER,USD,GL-9411,CC-31,mock_enterprise_spend.csv
2024-02-07,35678.35,Marketing,MAILCHIMP,USD,GL-2730,CC-95,mock_enterprise_spend.csv
2024-02-07,4353.59,Marketing,FACEBOOK ADS,USD,GL-5995,CC-25,mock_enterprise_spend.csv
2024-02-07,2040.65,Cloud Infrastructure,SNOWFLAKE,USD,GL-6219,CC-31,mock_enterprise_spend.csv
2024-02-07,84027.21,Payroll,PAYCHEX,USD,GL-9311,CC-71,mock_enterprise_spend.csv
2024-02-07,23735.1,Marketing,GOOGLE ADS,USD,GL-6787,CC-32,mock_enterprise_spend.csv
2024-02-08,3374.96,Travel & Expenses,UBER,USD,GL-2390,CC-67,mock_enterprise_spend.csv
2024-02-08,16135.61,Payroll,PAYCHEX,USD,GL-3553,CC-85,mock_enterprise_spend.csv
2024-02-08,22313.72,Legal,WILSON SONSINI,USD,GL-5788,CC-67,mock_enterprise_spend.csv
2024-02-09,955.53,SaaS,ZENDESK,USD,GL-7876,CC-19,mock_enterprise_spend.csv
2024-02-09,36555.36,Legal,WILSON SONSINI,USD,GL-5370,CC-26,mock_enterprise_spend.csv
2024-02-09,2051.38,Office Supplies,OFFICE DEPOT,USD,GL-2363,CC-48,mock_enterprise_spend.csv
2024-02-09,32613.92,Cloud Infrastructure,DATADOG,USD,GL-3843,CC-74,mock_enterprise_spend.csv
2024-02-09,2174.29,Office Supplies,WBMASON,USD,GL-6516,CC-70,mock_enterprise_spend.csv
2024-02-10,20243.81,Marketing,LINKEDIN ADS,USD,GL-6341,CC-95,mock_enterprise_spend.csv
2024-02-10,22555.05,Professional Services,KPMG,USD,GL-8444,CC-33,mock_enterprise_spend.csv
2024-02-10,3774.25,Office Supplies,OFFICE DEPOT,USD,GL-9269,CC-21,mock_enterprise_spend.csv
2024-02-10,38412.28,Marketing,MARKETO,USD,GL-4215,CC-99,mock_enterprise_spend.csv
2024-02-10,2115.11,Logistics,DHL,USD,GL-9993,CC-27,mock_enterprise_spend.csv
2024-02-10,78298.92,Cloud Infrastructure,SNOWFLAKE,USD,GL-8091,CC-95,mock_enterprise_spend.csv
2024-02-10,43392.85,Payroll,GUSTO,USD,GL-6764,CC-93,mock_enterprise_spend.csv
2024-02-10,43451.67,Cloud Infrastructure,DATADOG,USD,GL-7637,CC-85,mock_enterprise_spend.csv
2024-02-10,38978.91,Professional Services,DELOITTE,USD,GL-6447,CC-97,mock_enterprise_spend.csv
2024-02-10,2455.07,Travel & Expenses,MARRIOTT,USD,GL-6630,CC-61,mock_enterprise_spend.csv
2024-02-10,38027.75,Professional Services,SLALOM,USD,GL-7872,CC-70,mock_enterprise_spend.csv
2024-02-10,18688.73,Payroll,ADP,USD,GL-3322,CC-18,mock_enterprise_spend.csv
2024-02-11,25595.32,Marketing,FACEBOOK ADS,USD,GL-3642,CC-79,mock_enterprise_spend.csv
2024-02-11,11517.51,Professional Services,PWC,USD,GL-8883,CC-20,mock_enterprise_spend.csv
2024-02-11,18932.04,Professional Services,PWC,USD,GL-8307,CC-16,mock_enterprise_spend.csv
2024-02-11,42398.7,Marketing,FACEBOOK ADS,USD,GL-4125,CC-64,mock_enterprise_spend.csv
2024-02-11,2435.99,Office Supplies,WBMASON,USD,GL-3968,CC-67,mock_enterprise_spend.csv
2024-02-11,3155.28,Travel & Expenses,UNITED,USD,GL-1596,CC-36,mock_enterprise_spend.csv
2024-02-11,2041.72,SaaS,HUBSPOT,USD,GL-4533,CC-97,mock_enterprise_spend.csv
2024-02-11,26194.85,Professional Services,KPMG,USD,GL-8761,CC-43,mock_enterprise_spend.csv
2024-02-11,1319.49,Logistics,DHL,USD,GL-5734,CC-86,mock_enterprise_spend.csv
2024-02-11,39117.5,Legal,LATHAM & WATKINS,USD,GL-9419,CC-34,mock_enterprise_spend.csv
2024-02-12,46893.68,Marketing,MARKETO,USD,GL-5909,CC-63,mock_enterprise_spend.csv
2024-02-12,120.86,Logistics,DHL,USD,GL-7965,CC-75,mock_enterprise_spend.csv
2024-02-12,6766.43,SaaS,WORKDAY,USD,GL-5645,CC-54,mock_enterprise_spend.csv
2024-02-12,33421.7,Marketing,GOOGLE ADS,USD,GL-4745,CC-21,mock_enterprise_spend.csv
2024-02-12,31817.43,Professional Services,EY,USD,GL-1338,CC-22,mock_enterprise_spend.csv
2024-02-12,4781.8,Logistics,UPS,USD,GL-6385,CC-41,mock_enterprise_spend.csv
2024-02-12,69790.94,Cloud Infrastructure,SNOWFLAKE,USD,GL-6556,CC-99,mock_enterprise_spend.csv
2024-02-12,15929.28,Marketing,LINKEDIN ADS,USD,GL-3069,CC-76,mock_enterprise_spend.csv
2024-02-12,21721.32,Cloud Infrastructure,DATADOG,USD,GL-5473,CC-14,mock_enterprise_spend.csv
2024-02-12,1430.02,SaaS,NOTION,USD,GL-7982,CC-85,mock_enterprise_spend.csv
2024-02-13,27645.6,Professional Services,KPMG,USD,GL-5953,CC-32,mock_enterprise_spend.csv
2024-02-13,1534.01,Travel & Expenses,DELTA,USD,GL-2253,CC-51,mock_enterprise_spend.csv
2024-02-13,30751.63,Professional Services,PWC,USD,GL-1659,CC-27,mock_enterprise_spend.csv
2024-02-13,11273.7,Cloud Infrastructure,DATADOG,USD,GL-6689,CC-60,mock_enterprise_spend.csv
2024-02-13,34624.65,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2691,CC-76,mock_enterprise_spend.csv
2024-02-14,775.74,Travel & Expenses,MARRIOTT,USD,GL-9942,CC-66,mock_enterprise_spend.csv
2024-02-14,19347.52,Professional Services,SLALOM,USD,GL-3390,CC-36,mock_enterprise_spend.csv
2024-02-14,31082.01,Professional Services,KPMG,USD,GL-7432,CC-32,mock_enterprise_spend.csv
2024-02-14,27003.62,Legal,COOLEY,USD,GL-7919,CC-55,mock_enterprise_spend.csv
2024-02-14,19270.29,Cloud Infrastructure,DATADOG,USD,GL-2426,CC-52,mock_enterprise_spend.csv
2024-02-15,411.75,Office Supplies,AMAZON BUSINESS,USD,GL-6953,CC-61,mock_enterprise_spend.csv
2024-02-15,2822.83,Office Supplies,AMAZON BUSINESS,USD,GL-6922,CC-65,mock_enterprise_spend.csv
2024-02-15,3004.88,Logistics,FEDEX,USD,GL-8255,CC-44,mock_enterprise_spend.csv
2024-02-15,5149.73,Marketing,LINKEDIN ADS,USD,GL-1852,CC-27,mock_enterprise_spend.csv
2024-02-15,81494.88,Cloud Infrastructure,DATADOG,USD,GL-7038,CC-27,mock_enterprise_spend.csv
2024-02-15,251013.59,Payroll,PAYCHEX,USD,GL-2254,CC-89,mock_enterprise_spend.csv
2024-02-15,27999.82,Legal,KIRKLAND & ELLIS,USD,GL-2724,CC-51,mock_enterprise_spend.csv
2024-02-15,191359.65,Payroll,DEEL,USD,GL-2497,CC-97,mock_enterprise_spend.csv
2024-02-15,13473.86,Payroll,RIPPLING,USD,GL-6971,CC-50,mock_enterprise_spend.csv
2024-02-15,1191.82,Logistics,FEDEX,USD,GL-2561,CC-81,mock_enterprise_spend.csv
2024-02-15,1781.76,SaaS,NOTION,USD,GL-7291,CC-12,mock_enterprise_spend.csv
2024-02-15,29516.85,Legal,COOLEY,USD,GL-3363,CC-79,mock_enterprise_spend.csv
2024-02-16,4732.56,Travel & Expenses,HILTON,USD,GL-6702,CC-57,mock_enterprise_spend.csv
2024-02-16,2002.66,Logistics,RYDER,USD,GL-2623,CC-16,mock_enterprise_spend.csv
2024-02-16,2021.62,SaaS,ZENDESK,USD,GL-3875,CC-28,mock_enterprise_spend.csv
2024-02-16,2429.32,Marketing,MAILCHIMP,USD,GL-1538,CC-61,mock_enterprise_spend.csv
2024-02-16,2724.05,SaaS,DOCUSIGN,USD,GL-6922,CC-99,mock_enterprise_spend.csv
2024-02-17,2682.77,Travel & Expenses,UNITED,USD,GL-7636,CC-76,mock_enterprise_spend.csv
2024-02-17,12063.69,Marketing,MAILCHIMP,USD,GL-7814,CC-88,mock_enterprise_spend.csv
2024-02-17,1671.11,Office Supplies,OFFICE DEPOT,USD,GL-9931,CC-37,mock_enterprise_spend.csv
2024-02-17,31424.86,Marketing,HUBSPOT,USD,GL-3654,CC-89,mock_enterprise_spend.csv
2024-02-17,4188.1,Office Supplies,OFFICE DEPOT,USD,GL-4614,CC-43,mock_enterprise_spend.csv
2024-02-17,2213.13,Office Supplies,AMAZON BUSINESS,USD,GL-7833,CC-43,mock_enterprise_spend.csv
2024-02-18,37422.88,Professional Services,KPMG,USD,GL-9939,CC-37,mock_enterprise_spend.csv
2024-02-18,24789.28,Payroll,PAYCHEX,USD,GL-1229,CC-43,mock_enterprise_spend.csv
2024-02-18,51382.43,Payroll,GUSTO,USD,GL-9286,CC-26,mock_enterprise_spend.csv
2024-02-18,12495.73,Professional Services,EY,USD,GL-3092,CC-94,mock_enterprise_spend.csv
2024-02-18,15770.46,Professional Services,PWC,USD,GL-9772,CC-91,mock_enterprise_spend.csv
2024-02-18,3724.73,Office Supplies,WBMASON,USD,GL-6006,CC-27,mock_enterprise_spend.csv
2024-02-19,535.36,SaaS,SALESFORCE,USD,GL-6504,CC-16,mock_enterprise_spend.csv
2024-02-19,8695.93,SaaS,ZENDESK,USD,GL-1881,CC-39,mock_enterprise_spend.csv
2024-02-19,4253.52,Logistics,XPO,USD,GL-9846,CC-50,mock_enterprise_spend.csv
2024-02-19,24330.26,Legal,KIRKLAND & ELLIS,USD,GL-8043,CC-63,mock_enterprise_spend.csv
2024-02-19,1221.14,SaaS,NOTION,USD,GL-9289,CC-67,mock_enterprise_spend.csv
2024-02-19,33567.97,Professional Services,DELOITTE,USD,GL-6487,CC-40,mock_enterprise_spend.csv
2024-02-19,47874.12,Marketing,LINKEDIN ADS,USD,GL-2461,CC-19,mock_enterprise_spend.csv
2024-02-20,13401.98,Marketing,GOOGLE ADS,USD,GL-5523,CC-82,mock_enterprise_spend.csv
2024-02-20,359.7,Logistics,UPS,USD,GL-6488,CC-76,mock_enterprise_spend.csv
2024-02-20,3138.79,Travel & Expenses,HILTON,USD,GL-5539,CC-75,mock_enterprise_spend.csv
2024-02-20,20359.57,Professional Services,PWC,USD,GL-3316,CC-40,mock_enterprise_spend.csv
2024-02-20,2875.35,Travel & Expenses,UBER,USD,GL-2311,CC-28,mock_enterprise_spend.csv
2024-02-20,1464.63,Office Supplies,WBMASON,USD,GL-9903,CC-71,mock_enterprise_spend.csv
2024-02-20,3403.83,Travel & Expenses,HILTON,USD,GL-7108,CC-70,mock_enterprise_spend.csv
2024-02-21,254897.54,Cloud Infrastructure,AZURE,USD,GL-5523,CC-84,mock_enterprise_spend.csv
2024-02-21,24498.88,Legal,LATHAM & WATKINS,USD,GL-6564,CC-22,mock_enterprise_spend.csv
2024-02-21,1181.78,Office Supplies,AMAZON BUSINESS,USD,GL-5797,CC-70,mock_enterprise_spend.csv
2024-02-21,26701.92,Professional Services,SLALOM,USD,GL-4709,CC-85,mock_enterprise_spend.csv
2024-02-21,17855.04,Legal,KIRKLAND & ELLIS,USD,GL-1468,CC-14,mock_enterprise_spend.csv
2024-02-21,2089.46,Cloud Infrastructure,SNOWFLAKE,USD,GL-7921,CC-82,mock_enterprise_spend.csv
2024-02-21,1464.5,Logistics,FEDEX,USD,GL-7250,CC-42,mock_enterprise_spend.csv
2024-02-22,1224.46,SaaS,SLACK,USD,GL-9990,CC-69,mock_enterprise_spend.csv
2024-02-22,32710.8,Professional Services,EY,USD,GL-4615,CC-19,mock_enterprise_spend.csv
2024-02-22,1907.9,SaaS,HUBSPOT,USD,GL-3661,CC-89,mock_enterprise_spend.csv
2024-02-22,8346.48,Payroll,PAYCHEX,USD,GL-7672,CC-96,mock_enterprise_spend.csv
2024-02-23,33869.63,Legal,LATHAM & WATKINS,USD,GL-5762,CC-69,mock_enterprise_spend.csv
2024-02-23,10090.75,Marketing,HUBSPOT,USD,GL-3064,CC-76,mock_enterprise_spend.csv
2024-02-23,1644.29,Logistics,FEDEX,USD,GL-4854,CC-65,mock_enterprise_spend.csv
2024-02-23,41134.11,Marketing,HUBSPOT,USD,GL-2306,CC-81,mock_enterprise_spend.csv
2024-02-23,34367.39,Payroll,PAYCHEX,USD,GL-6243,CC-72,mock_enterprise_spend.csv
2024-02-23,1684.91,Office Supplies,OFFICE DEPOT,USD,GL-8133,CC-15,mock_enterprise_spend.csv
2024-02-23,29466.62,Professional Services,DELOITTE,USD,GL-4292,CC-17,mock_enterprise_spend.csv
2024-02-23,17692.75,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-5031,CC-49,mock_enterprise_spend.csv
2024-02-23,6760.01,Marketing,GOOGLE ADS,USD,GL-6133,CC-55,mock_enterprise_spend.csv
2024-02-24,28919.46,Payroll,GUSTO,USD,GL-3644,CC-75,mock_enterprise_spend.csv
2024-02-24,14635.17,Payroll,DEEL,USD,GL-4302,CC-68,mock_enterprise_spend.csv
2024-02-24,24256.91,Marketing,LINKEDIN ADS,USD,GL-9866,CC-28,mock_enterprise_spend.csv
2024-02-24,30627.42,Professional Services,SLALOM,USD,GL-9726,CC-26,mock_enterprise_spend.csv
2024-02-24,2328.76,Office Supplies,STAPLES,USD,GL-6798,CC-83,mock_enterprise_spend.csv
2024-02-24,1986.75,Marketing,MARKETO,USD,GL-1478,CC-83,mock_enterprise_spend.csv
2024-02-24,360.31,Travel & Expenses,MARRIOTT,USD,GL-3847,CC-70,mock_enterprise_spend.csv
2024-02-25,34190.13,Professional Services,DELOITTE,USD,GL-3694,CC-52,mock_enterprise_spend.csv
2024-02-25,349801.33,Payroll,PAYCHEX,USD,GL-1172,CC-10,mock_enterprise_spend.csv
2024-02-25,27002.36,Legal,COOLEY,USD,GL-3524,CC-96,mock_enterprise_spend.csv
2024-02-25,4835.89,Office Supplies,AMAZON BUSINESS,USD,GL-7577,CC-83,mock_enterprise_spend.csv
2024-02-25,1521.33,Logistics,RYDER,USD,GL-3022,CC-16,mock_enterprise_spend.csv
2024-02-25,2389.28,SaaS,NOTION,USD,GL-4028,CC-42,mock_enterprise_spend.csv
2024-02-25,4678.33,Cloud Infrastructure,DATADOG,USD,GL-1498,CC-70,mock_enterprise_spend.csv
2024-02-26,205596.27,Payroll,ADP,USD,GL-7997,CC-51,mock_enterprise_spend.csv
2024-02-26,29333.17,Professional Services,MCKINSEY,USD,GL-8319,CC-80,mock_enterprise_spend.csv
2024-02-26,26572.17,Legal,SKADDEN,USD,GL-3028,CC-16,mock_enterprise_spend.csv
2024-02-26,198.63,Logistics,UPS,USD,GL-6235,CC-41,mock_enterprise_spend.csv
2024-02-26,2826.64,Travel & Expenses,UBER,USD,GL-2932,CC-36,mock_enterprise_spend.csv
2024-02-26,130685.04,Payroll,DEEL,USD,GL-4830,CC-43,mock_enterprise_spend.csv
2024-02-26,17905.83,Marketing,MARKETO,USD,GL-7607,CC-38,mock_enterprise_spend.csv
2024-02-26,517.37,Office Supplies,AMAZON BUSINESS,USD,GL-4585,CC-64,mock_enterprise_spend.csv
2024-02-27,2039.34,Logistics,UPS,USD,GL-1652,CC-47,mock_enterprise_spend.csv
2024-02-27,37409.22,Legal,WILSON SONSINI,USD,GL-6797,CC-26,mock_enterprise_spend.csv
2024-02-27,57.3,Office Supplies,WBMASON,USD,GL-8630,CC-67,mock_enterprise_spend.csv
2024-02-27,4883.98,Office Supplies,AMAZON BUSINESS,USD,GL-8556,CC-80,mock_enterprise_spend.csv
2024-02-27,12833.53,Marketing,MAILCHIMP,USD,GL-7144,CC-80,mock_enterprise_spend.csv
2024-02-28,537.06,Travel & Expenses,UBER,USD,GL-8198,CC-30,mock_enterprise_spend.csv
2024-02-28,3627.55,Travel & Expenses,DELTA,USD,GL-6046,CC-90,mock_enterprise_spend.csv
2024-02-28,1473.78,Office Supplies,STAPLES,USD,GL-7865,CC-60,mock_enterprise_spend.csv
2024-02-28,29547.9,Payroll,ADP,USD,GL-3186,CC-47,mock_enterprise_spend.csv
2024-02-28,4307.61,Logistics,FEDEX,USD,GL-9565,CC-29,mock_enterprise_spend.csv
2024-02-28,22797.77,Marketing,MAILCHIMP,USD,GL-9994,CC-67,mock_enterprise_spend.csv
2024-02-28,31606.09,Marketing,HUBSPOT,USD,GL-3850,CC-84,mock_enterprise_spend.csv
2024-02-28,4667.7,Office Supplies,STAPLES,USD,GL-5891,CC-52,mock_enterprise_spend.csv
2024-02-28,21942.18,Professional Services,DELOITTE,USD,GL-7122,CC-21,mock_enterprise_spend.csv
2024-02-29,1704.48,Office Supplies,AMAZON BUSINESS,USD,GL-7911,CC-77,mock_enterprise_spend.csv
2024-02-29,23649.52,Payroll,ADP,USD,GL-4018,CC-42,mock_enterprise_spend.csv
2024-02-29,22940.99,Professional Services,EY,USD,GL-6381,CC-12,mock_enterprise_spend.csv
2024-02-29,21442.9,Professional Services,MCKINSEY,USD,GL-4884,CC-62,mock_enterprise_spend.csv
2024-02-29,23238.44,Legal,WILSON SONSINI,USD,GL-4453,CC-54,mock_enterprise_spend.csv
2024-02-29,682.18,Travel & Expenses,UNITED,USD,GL-8938,CC-61,mock_enterprise_spend.csv
2024-02-29,7161.36,SaaS,GTLAB,USD,GL-3903,CC-79,mock_enterprise_spend.csv
2024-02-29,18835.26,Cloud Infrastructure,AWS,USD,GL-3835,CC-39,mock_enterprise_spend.csv
2024-03-01,12600.87,Cloud Infrastructure,DATADOG,USD,GL-4328,CC-56,mock_enterprise_spend.csv
2024-03-01,15049.09,Legal,KIRKLAND & ELLIS,USD,GL-9248,CC-85,mock_enterprise_spend.csv
2024-03-01,94876.96,Payroll,DEEL,USD,GL-4181,CC-90,mock_enterprise_spend.csv
2024-03-01,3957.0,Travel & Expenses,MARRIOTT,USD,GL-3509,CC-68,mock_enterprise_spend.csv
2024-03-01,13951.64,Professional Services,EY,USD,GL-4387,CC-83,mock_enterprise_spend.csv
2024-03-01,47947.78,Marketing,LINKEDIN ADS,USD,GL-8723,CC-40,mock_enterprise_spend.csv
2024-03-01,3552.07,SaaS,SALESFORCE,USD,GL-6950,CC-61,mock_enterprise_spend.csv
2024-03-01,38737.75,Marketing,LINKEDIN ADS,USD,GL-7974,CC-53,mock_enterprise_spend.csv
2024-03-01,26583.29,Legal,KIRKLAND & ELLIS,USD,GL-3332,CC-57,mock_enterprise_spend.csv
2024-03-01,153.68,Office Supplies,OFFICE DEPOT,USD,GL-6426,CC-14,mock_enterprise_spend.csv
2024-03-02,168.53,Travel & Expenses,UBER,USD,GL-7678,CC-10,mock_enterprise_spend.csv
2024-03-02,5706.52,SaaS,DOCUSIGN,USD,GL-7725,CC-37,mock_enterprise_spend.csv
2024-03-02,12635.15,Cloud Infrastructure,SNOWFLAKE,USD,GL-6306,CC-60,mock_enterprise_spend.csv
2024-03-02,122.73,Travel & Expenses,UNITED,USD,GL-1724,CC-37,mock_enterprise_spend.csv
2024-03-02,10553.78,Marketing,MARKETO,USD,GL-8906,CC-81,mock_enterprise_spend.csv
2024-03-02,3497.68,SaaS,SALESFORCE,USD,GL-6679,CC-62,mock_enterprise_spend.csv
2024-03-02,29863.27,Payroll,ADP,USD,GL-4766,CC-33,mock_enterprise_spend.csv
2024-03-02,4190.07,Logistics,FEDEX,USD,GL-3325,CC-95,mock_enterprise_spend.csv
2024-03-02,16586.09,Payroll,PAYCHEX,USD,GL-6467,CC-55,mock_enterprise_spend.csv
2024-03-02,4081.76,SaaS,ASANA,USD,GL-4204,CC-79,mock_enterprise_spend.csv
2024-03-03,4535.96,Travel & Expenses,DELTA,USD,GL-6955,CC-46,mock_enterprise_spend.csv
2024-03-03,23137.17,Payroll,ADP,USD,GL-6389,CC-22,mock_enterprise_spend.csv
2024-03-03,20574.46,Legal,WILSON SONSINI,USD,GL-1687,CC-76,mock_enterprise_spend.csv
2024-03-04,10595.82,Marketing,LINKEDIN ADS,USD,GL-6674,CC-66,mock_enterprise_spend.csv
2024-03-04,1618.89,Office Supplies,AMAZON BUSINESS,USD,GL-8582,CC-76,mock_enterprise_spend.csv
2024-03-04,29774.9,Legal,WILSON SONSINI,USD,GL-3807,CC-28,mock_enterprise_spend.csv
2024-03-04,2342.76,Legal,KIRKLAND & ELLIS,USD,GL-2343,CC-52,mock_enterprise_spend.csv
2024-03-04,1160.7,Travel & Expenses,AMERICAN AIRLINES,USD,GL-2376,CC-67,mock_enterprise_spend.csv
2024-03-04,13324.38,Payroll,GUSTO,USD,GL-6341,CC-39,mock_enterprise_spend.csv
2024-03-04,4311.89,Payroll,RIPPLING,USD,GL-2437,CC-83,mock_enterprise_spend.csv
2024-03-04,15765.1,Professional Services,DELOITTE,USD,GL-6817,CC-34,mock_enterprise_spend.csv
2024-03-05,34158.08,Professional Services,ACCENTURE,USD,GL-1928,CC-32,mock_enterprise_spend.csv
2024-03-05,39789.15,Payroll,RIPPLING,USD,GL-3845,CC-26,mock_enterprise_spend.csv
2024-03-05,20070.88,Marketing,MARKETO,USD,GL-5093,CC-39,mock_enterprise_spend.csv
2024-03-05,4013.4,SaaS,ASANA,USD,GL-9697,CC-55,mock_enterprise_spend.csv
2024-03-05,26195.36,Legal,WILSON SONSINI,USD,GL-4198,CC-80,mock_enterprise_spend.csv
2024-03-05,20567.13,Cloud Infrastructure,AWS,USD,GL-7338,CC-51,mock_enterprise_spend.csv
2024-03-05,4616.37,Travel & Expenses,UNITED,USD,GL-2361,CC-81,mock_enterprise_spend.csv
2024-03-05,8247.03,Legal,LATHAM & WATKINS,USD,GL-1347,CC-15,mock_enterprise_spend.csv
2024-03-05,2628.74,Travel & Expenses,HILTON,USD,GL-7768,CC-94,mock_enterprise_spend.csv
2024-03-05,21969.17,Cloud Infrastructure,DATADOG,USD,GL-2038,CC-21,mock_enterprise_spend.csv
2024-03-05,2614.28,SaaS,NOTION,USD,GL-2320,CC-80,mock_enterprise_spend.csv
2024-03-05,12724.7,Cloud Infrastructure,DATADOG,USD,GL-1245,CC-23,mock_enterprise_spend.csv
2024-03-06,24455.01,Legal,SKADDEN,USD,GL-5710,CC-31,mock_enterprise_spend.csv
2024-03-06,22649.85,Marketing,FACEBOOK ADS,USD,GL-3459,CC-86,mock_enterprise_spend.csv
2024-03-06,13094.46,SaaS,ZENDESK,USD,GL-7813,CC-68,mock_enterprise_spend.csv
2024-03-06,1911.44,Payroll,RIPPLING,USD,GL-4962,CC-74,mock_enterprise_spend.csv
2024-03-06,10204.95,Payroll,ADP,USD,GL-8627,CC-68,mock_enterprise_spend.csv
2024-03-06,19922.14,Legal,COOLEY,USD,GL-9416,CC-96,mock_enterprise_spend.csv
2024-03-06,144.69,Logistics,FEDEX,USD,GL-3618,CC-29,mock_enterprise_spend.csv
2024-03-07,15722.56,Payroll,RIPPLING,USD,GL-9035,CC-98,mock_enterprise_spend.csv
2024-03-07,18540.89,Payroll,GUSTO,USD,GL-1568,CC-95,mock_enterprise_spend.csv
2024-03-07,4841.98,Office Supplies,OFFICE DEPOT,USD,GL-3008,CC-92,mock_enterprise_spend.csv
2024-03-07,38419.02,Legal,WILSON SONSINI,USD,GL-8919,CC-48,mock_enterprise_spend.csv
2024-03-08,8932.4,Payroll,GUSTO,USD,GL-9255,CC-79,mock_enterprise_spend.csv
2024-03-08,29086.9,Professional Services,MCKINSEY,USD,GL-6308,CC-53,mock_enterprise_spend.csv
2024-03-08,3403.94,Office Supplies,AMAZON BUSINESS,USD,GL-4992,CC-15,mock_enterprise_spend.csv
2024-03-08,147209.24,Payroll,DEEL,USD,GL-1134,CC-39,mock_enterprise_spend.csv
2024-03-08,9909.42,Marketing,GOOGLE ADS,USD,GL-4652,CC-68,mock_enterprise_spend.csv
2024-03-09,3205.28,Logistics,DHL,USD,GL-7753,CC-43,mock_enterprise_spend.csv
2024-03-09,14275.57,Legal,KIRKLAND & ELLIS,USD,GL-6426,CC-56,mock_enterprise_spend.csv
2024-03-09,1757.37,Marketing,FACEBOOK ADS,USD,GL-2747,CC-25,mock_enterprise_spend.csv
2024-03-09,6067.79,Cloud Infrastructure,DATADOG,USD,GL-4254,CC-40,mock_enterprise_spend.csv
2024-03-09,2412.88,Logistics,DHL,USD,GL-6215,CC-25,mock_enterprise_spend.csv
2024-03-09,4197.65,Travel & Expenses,AMERICAN AIRLINES,USD,GL-7752,CC-16,mock_enterprise_spend.csv
2024-03-09,37897.77,Professional Services,SLALOM,USD,GL-9482,CC-88,mock_enterprise_spend.csv
2024-03-09,3119.66,Travel & Expenses,UBER,USD,GL-6323,CC-68,mock_enterprise_spend.csv
2024-03-09,3245.58,Travel & Expenses,HILTON,USD,GL-8396,CC-57,mock_enterprise_spend.csv
2024-03-09,47071.28,Marketing,LINKEDIN ADS,USD,GL-8674,CC-45,mock_enterprise_spend.csv
2024-03-09,4638.19,Logistics,DHL,USD,GL-6177,CC-11,mock_enterprise_spend.csv
2024-03-09,2056.73,Payroll,GUSTO,USD,GL-1548,CC-41,mock_enterprise_spend.csv
